row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,gross_profit,gross_profit_margin,order_shipping_dur
8582,CA-2014-130673,2014-05-20,2014-05-22,Second Class,MC-17590,Matt Collister,Corporate,San Marcos,Texas,78666,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.37,2,0.2,3.63,0.3500482160077146,2 days
8583,CA-2014-130673,2014-05-20,2014-05-22,Second Class,MC-17590,Matt Collister,Corporate,San Marcos,Texas,78666,Central,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.78,2,0.2,-3.64,-0.1751684311838306,2 days
8584,CA-2014-130673,2014-05-20,2014-05-22,Second Class,MC-17590,Matt Collister,Corporate,San Marcos,Texas,78666,Central,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,5,0.2,-13.39,-0.19997013142174436,2 days
8585,CA-2014-104808,2014-02-04,2014-02-08,Second Class,MH-17440,Mark Haberlin,Corporate,Escondido,California,92025,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.25,2,0.2,6.04,0.3501449275362319,4 days
8586,US-2017-132927,2017-12-09,2017-12-15,Standard Class,RD-19720,Roger Demir,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.09,7,0.7,-8.13,-0.7330928764652841,6 days
8587,CA-2017-162015,2017-07-11,2017-07-18,Standard Class,KB-16240,Karen Bern,Corporate,Los Angeles,California,90049,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,244.62,0.19000349528137014,7 days
8588,CA-2017-162015,2017-07-11,2017-07-18,Standard Class,KB-16240,Karen Bern,Corporate,Los Angeles,California,90049,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0.0,43.71,0.26002379535990483,7 days
8589,CA-2015-138492,2015-05-15,2015-05-22,Standard Class,FC-14335,Fred Chung,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,51.97,2,0.2,-10.39,-0.19992303251876084,7 days
8590,CA-2017-145338,2017-01-29,2017-02-01,First Class,BD-11770,Bryan Davis,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.77,2,0.2,0.48,0.10062893081761007,3 days
8591,CA-2017-126676,2017-09-29,2017-10-01,First Class,FH-14365,Fred Hopkins,Corporate,Hempstead,New York,11550,East,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98,3,0.0,3.91,0.4899749373433584,2 days
8592,CA-2017-101700,2017-04-23,2017-04-26,First Class,SO-20335,Sean O'Donnell,Consumer,Greeley,Colorado,80634,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,18.69,2,0.2,7.01,0.37506688068485816,3 days
8593,CA-2017-101700,2017-04-23,2017-04-26,First Class,SO-20335,Sean O'Donnell,Consumer,Greeley,Colorado,80634,West,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",11.66,3,0.2,3.35,0.28730703259005147,3 days
8594,CA-2017-159667,2017-11-09,2017-11-13,Standard Class,PM-19135,Peter McVee,Home Office,Jacksonville,Florida,32216,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.98,3,0.2,38.4,0.2000208355036983,4 days
8595,CA-2017-159667,2017-11-09,2017-11-13,Standard Class,PM-19135,Peter McVee,Home Office,Jacksonville,Florida,32216,South,TEC-PH-10004094,Technology,Phones,Motorola L703CM,499.17,4,0.2,31.2,0.06250375623535068,4 days
8596,CA-2014-111934,2014-05-05,2014-05-07,First Class,GD-14590,Giulietta Dortch,Corporate,Arlington,Virginia,22204,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2,0.0,5.35,0.45033670033670026,2 days
8597,CA-2014-111934,2014-05-05,2014-05-07,First Class,GD-14590,Giulietta Dortch,Corporate,Arlington,Virginia,22204,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,35.44,1,0.0,16.66,0.47009029345372466,2 days
8598,US-2016-117387,2016-10-27,2016-10-31,Standard Class,PA-19060,Pete Armstrong,Home Office,San Francisco,California,94122,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.14,4,0.2,25.18,0.37503723562704794,4 days
8599,CA-2014-141110,2014-11-26,2014-12-01,Standard Class,LS-17200,Luke Schmidt,Corporate,Fresno,California,93727,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,4.32,3,0.2,1.51,0.34953703703703703,5 days
8600,CA-2014-141110,2014-11-26,2014-12-01,Standard Class,LS-17200,Luke Schmidt,Corporate,Fresno,California,93727,West,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0.0,7.02,0.46987951807228917,5 days
8601,CA-2014-141110,2014-11-26,2014-12-01,Standard Class,LS-17200,Luke Schmidt,Corporate,Fresno,California,93727,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,40.54,2,0.0,11.35,0.27997039960532805,5 days
8602,CA-2014-141110,2014-11-26,2014-12-01,Standard Class,LS-17200,Luke Schmidt,Corporate,Fresno,California,93727,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.31,1,0.2,2.56,0.3502051983584132,5 days
8603,US-2014-133949,2014-12-31,2014-12-31,Same Day,JL-15175,James Lanier,Home Office,Reno,Nevada,89502,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,475.94,7,0.2,59.49,0.12499474723704669,0 days
8604,US-2016-116365,2016-01-03,2016-01-08,Standard Class,CA-12310,Christine Abelman,Corporate,San Antonio,Texas,78207,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,0.2,-5.26,-0.17486702127659576,5 days
8605,US-2016-116365,2016-01-03,2016-01-08,Standard Class,CA-12310,Christine Abelman,Corporate,San Antonio,Texas,78207,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,-6.21,-0.0375,5 days
8606,US-2016-116365,2016-01-03,2016-01-08,Standard Class,CA-12310,Christine Abelman,Corporate,San Antonio,Texas,78207,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.57,0.07498894783377542,5 days
8607,CA-2017-162936,2017-08-18,2017-08-22,Standard Class,CM-12160,Charles McCrossin,Consumer,New Bedford,Massachusetts,2740,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",23.18,2,0.0,7.65,0.3300258843830889,4 days
8608,CA-2014-151946,2014-06-04,2014-06-09,Standard Class,BT-11440,Bobby Trafton,Consumer,New York City,New York,10035,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,2,0.0,21.08,0.3700842696629213,5 days
8609,CA-2014-151946,2014-06-04,2014-06-09,Standard Class,BT-11440,Bobby Trafton,Consumer,New York City,New York,10035,East,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",15.56,4,0.0,4.05,0.2602827763496144,5 days
8610,CA-2014-151946,2014-06-04,2014-06-09,Standard Class,BT-11440,Bobby Trafton,Consumer,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.57,2,0.2,-44.2,-0.12501060610345902,5 days
8611,CA-2014-151946,2014-06-04,2014-06-09,Standard Class,BT-11440,Bobby Trafton,Consumer,New York City,New York,10035,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0.0,6.7,0.4799426934097421,5 days
8612,CA-2017-123624,2017-11-13,2017-11-17,Second Class,SE-20110,Sanjit Engle,Consumer,Oxnard,California,93030,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,5,0.0,29.03,0.34996986136226643,4 days
8613,CA-2016-146437,2016-01-28,2016-02-01,Second Class,HG-14965,Henry Goldwyn,Corporate,Los Angeles,California,90036,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2,0.0,10.32,0.2600806451612903,4 days
8614,CA-2016-138233,2016-11-09,2016-11-14,Standard Class,PF-19165,Philip Fox,Consumer,Oakland,California,94601,West,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0.0,177.59,0.3700022918099048,5 days
8615,CA-2016-165918,2016-09-10,2016-09-14,Standard Class,BD-11770,Bryan Davis,Consumer,Edmonds,Washington,98026,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,0.0,3.47,0.47018970189701903,4 days
8616,CA-2016-165918,2016-09-10,2016-09-14,Standard Class,BD-11770,Bryan Davis,Consumer,Edmonds,Washington,98026,West,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,14.26,3,0.2,4.46,0.3127629733520337,4 days
8617,CA-2016-165918,2016-09-10,2016-09-14,Standard Class,BD-11770,Bryan Davis,Consumer,Edmonds,Washington,98026,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,81.98,2,0.0,40.17,0.4899975603805806,4 days
8618,CA-2016-165918,2016-09-10,2016-09-14,Standard Class,BD-11770,Bryan Davis,Consumer,Edmonds,Washington,98026,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.62,3,0.2,13.87,0.3500757193336699,4 days
8619,CA-2017-117513,2017-03-03,2017-03-08,Standard Class,BT-11395,Bill Tyler,Corporate,Los Angeles,California,90004,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.67,7,0.2,-14.99,-0.03750594240248205,5 days
8620,CA-2017-132437,2017-09-08,2017-09-13,Second Class,EM-14095,Eudokia Martin,Corporate,New York City,New York,10024,East,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,65.12,4,0.0,16.93,0.25998157248157244,5 days
8621,US-2017-119319,2017-11-06,2017-11-09,Second Class,LC-17050,Liz Carlisle,Consumer,Dallas,Texas,75217,Central,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,5,0.6,-19.86,-0.649869109947644,3 days
8622,CA-2017-104318,2017-05-13,2017-05-18,Standard Class,FH-14275,Frank Hawley,Corporate,Franklin,Tennessee,37064,South,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.77,2,0.2,2.34,0.11266249398170437,5 days
8623,US-2016-114230,2016-11-27,2016-12-01,Standard Class,CM-12235,Chris McAfee,Consumer,Phoenix,Arizona,85023,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.81,4,0.2,3.98,0.0999748806832454,4 days
8624,CA-2015-136147,2015-11-13,2015-11-18,Standard Class,FM-14380,Fred McMath,Consumer,Miami,Florida,33178,South,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.1,6,0.7,-100.92,-0.8333608587943848,5 days
8625,CA-2015-136147,2015-11-13,2015-11-18,Standard Class,FM-14380,Fred McMath,Consumer,Miami,Florida,33178,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,5,0.2,-1.4,-0.012504465880671669,5 days
8626,CA-2015-156118,2015-12-08,2015-12-12,Standard Class,HG-14965,Henry Goldwyn,Corporate,Colorado Springs,Colorado,80906,West,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.7,3,0.2,5.1,0.3248407643312102,4 days
8627,CA-2015-164084,2015-09-07,2015-09-12,Standard Class,AG-10525,Andy Gerbode,Corporate,New York City,New York,10011,East,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70.26,3,0.0,18.97,0.26999715343011665,5 days
8628,CA-2015-164084,2015-09-07,2015-09-12,Standard Class,AG-10525,Andy Gerbode,Corporate,New York City,New York,10011,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,90.0,5,0.0,16.2,0.18,5 days
8629,CA-2015-164084,2015-09-07,2015-09-12,Standard Class,AG-10525,Andy Gerbode,Corporate,New York City,New York,10011,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.1,2,0.2,2.06,0.3377049180327869,5 days
8630,CA-2015-164084,2015-09-07,2015-09-12,Standard Class,AG-10525,Andy Gerbode,Corporate,New York City,New York,10011,East,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,481.18,2,0.4,-120.29,-0.2499896088781745,5 days
8631,CA-2015-164084,2015-09-07,2015-09-12,Standard Class,AG-10525,Andy Gerbode,Corporate,New York City,New York,10011,East,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,4,0.0,2.39,0.3301104972375691,5 days
8632,CA-2016-107783,2016-07-28,2016-07-29,First Class,OT-18730,Olvera Toch,Consumer,Bethlehem,Pennsylvania,18018,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,5,0.5,-78.08,-0.44001127078050156,1 days
8633,CA-2016-107783,2016-07-28,2016-07-29,First Class,OT-18730,Olvera Toch,Consumer,Bethlehem,Pennsylvania,18018,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.76,6,0.7,-913.18,-0.6666715336993342,1 days
8634,CA-2016-107783,2016-07-28,2016-07-29,First Class,OT-18730,Olvera Toch,Consumer,Bethlehem,Pennsylvania,18018,East,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48,3,0.2,0.71,0.07489451476793248,1 days
8635,CA-2017-159793,2017-08-25,2017-08-29,Standard Class,SV-20365,Seth Vernon,Consumer,Philadelphia,Pennsylvania,19140,East,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,130.98,2,0.5,-89.07,-0.6800274851122309,4 days
8636,CA-2014-160094,2014-04-30,2014-05-02,First Class,JM-16195,Justin MacKendrick,Consumer,Louisville,Kentucky,40214,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,0.0,45.49,0.26001714775650187,2 days
8637,CA-2014-160094,2014-04-30,2014-05-02,First Class,JM-16195,Justin MacKendrick,Consumer,Louisville,Kentucky,40214,South,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,826.0,5,0.0,214.76,0.26,2 days
8638,CA-2017-151281,2017-04-27,2017-05-02,Standard Class,HM-14980,Henry MacAllister,Consumer,Seattle,Washington,98105,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,139.58,7,0.0,39.08,0.2799828055595357,5 days
8639,CA-2017-118346,2017-07-23,2017-07-24,First Class,PO-19180,Philisse Overcash,Home Office,Kenosha,Wisconsin,53142,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,399.95,5,0.0,143.98,0.35999499937492185,1 days
8640,CA-2014-129819,2014-12-13,2014-12-15,Second Class,KC-16675,Kimberly Carter,Corporate,Henderson,Kentucky,42420,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0.0,5.82,0.46973365617433416,2 days
8641,US-2017-148551,2017-01-12,2017-01-16,Standard Class,DB-13120,David Bremer,Corporate,Dallas,Texas,75217,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760.98,5,0.8,-1141.47,-1.5,4 days
8642,CA-2017-147767,2017-12-02,2017-12-02,Same Day,SV-20935,Susan Vittorini,Consumer,Peoria,Arizona,85345,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,67.86,6,0.7,-45.24,-0.6666666666666667,0 days
8643,CA-2015-108259,2015-11-08,2015-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,Jacksonville,North Carolina,28540,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,31.5,11,0.2,11.81,0.37492063492063493,7 days
8644,CA-2015-108259,2015-11-08,2015-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,Jacksonville,North Carolina,28540,South,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5.04,1,0.2,1.64,0.32539682539682535,7 days
8645,CA-2015-108259,2015-11-08,2015-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,Jacksonville,North Carolina,28540,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,39.88,7,0.7,-29.24,-0.7331995987963891,7 days
8646,CA-2015-108259,2015-11-08,2015-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,Jacksonville,North Carolina,28540,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.71,1,0.2,1.41,0.29936305732484075,7 days
8647,CA-2016-113341,2016-11-25,2016-11-29,Standard Class,MH-17455,Mark Hamilton,Consumer,Los Angeles,California,90032,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.35,3,0.2,19.44,0.10002572678157963,4 days
8648,US-2015-131842,2015-12-05,2015-12-08,First Class,RR-19525,Rick Reed,Corporate,Nashville,Tennessee,37211,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",97.42,2,0.2,10.96,0.11250256620817081,3 days
8649,CA-2016-164574,2016-07-29,2016-08-03,Standard Class,RH-19555,Ritsa Hightower,Consumer,Charlotte,North Carolina,28205,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,5,0.2,26.43,0.037502128384130765,5 days
8650,CA-2016-164574,2016-07-29,2016-08-03,Standard Class,RH-19555,Ritsa Hightower,Consumer,Charlotte,North Carolina,28205,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",27.4,3,0.7,-20.09,-0.7332116788321168,5 days
8651,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,Seattle,Washington,98103,West,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.7,5,0.0,2.68,0.47017543859649125,0 days
8652,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,Seattle,Washington,98103,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.19,3,0.0,5.53,0.3897110641296688,0 days
8653,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,Seattle,Washington,98103,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0.0,2.19,0.3,0 days
8654,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,Seattle,Washington,98103,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,199.98,2,0.0,75.99,0.37998799879988,0 days
8655,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,Seattle,Washington,98103,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,144.96,4,0.0,60.88,0.41997792494481234,0 days
8656,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,Seattle,Washington,98103,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,118.0,2,0.0,20.06,0.16999999999999998,0 days
8657,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,Seattle,Washington,98103,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,1,0.0,24.47,0.5,0 days
8658,CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,Resi Pölking,Consumer,Seattle,Washington,98103,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",22.66,2,0.0,9.74,0.4298323036187114,0 days
8755,CA-2017-152198,2017-09-09,2017-09-10,First Class,JD-16015,Joy Daniels,Consumer,Toledo,Ohio,43615,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,4.86,3,0.7,-3.56,-0.7325102880658436,1 days
8659,CA-2016-168361,2016-06-21,2016-06-25,Standard Class,KB-16600,Ken Brennan,Corporate,Chicago,Illinois,60623,Central,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0.84,1,0.8,-1.34,-1.5952380952380953,4 days
8660,CA-2016-153185,2016-09-03,2016-09-08,Standard Class,MH-17620,Matt Hagelstein,Corporate,Cincinnati,Ohio,45231,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6,0.2,11.22,0.36240310077519383,5 days
8661,CA-2017-124765,2017-11-25,2017-11-30,Standard Class,HZ-14950,Henia Zydlo,Consumer,Fort Lauderdale,Florida,33311,South,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92,5,0.2,-81.44,-0.11249861863189303,5 days
8662,CA-2015-131856,2015-05-12,2015-05-17,Standard Class,JG-15160,James Galang,Consumer,Houston,Texas,77041,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,21.97,4,0.6,-15.93,-0.725079654073737,5 days
8663,CA-2015-131856,2015-05-12,2015-05-17,Standard Class,JG-15160,James Galang,Consumer,Houston,Texas,77041,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,619.15,6,0.2,69.65,0.1124929338609384,5 days
8664,CA-2015-131856,2015-05-12,2015-05-17,Standard Class,JG-15160,James Galang,Consumer,Houston,Texas,77041,Central,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,127.9,7,0.2,41.57,0.3250195465207193,5 days
8665,CA-2017-126634,2017-03-30,2017-04-01,Second Class,AB-10165,Alan Barnes,Consumer,Lakewood,California,90712,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,94.2,5,0.0,39.56,0.4199575371549894,2 days
